,AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
87,0.7618484454110391,4.01568903427736,0.7338168707862256,0.6793473339533408,0.90633608815427,0.6326923076923077,0.0
88,0.766590934131285,3.3848208327631997,0.8008973840072066,0.5988016201467837,0.927461139896373,0.6819047619047619,0.0
89,0.7350111452600704,4.115506666042122,0.8445178882724713,0.5355273442017744,0.8663967611336032,0.6625386996904025,0.0
90,0.7635404240342224,3.445733224889926,0.7633449120558642,0.645991134024628,0.9024390243902439,0.7254901960784313,0.0
91,0.770117470913678,3.335037408308525,0.7923835364168527,0.6100232218657927,0.9298245614035088,0.701058201058201,0.0
92,0.7572175195477079,3.340659297972689,0.6837915981314677,0.7296773604304942,0.9202453987730062,0.6944444444444444,0.0
93,0.7505609170190995,3.935917177293543,0.7334650260071174,0.679727192058975,0.9048723897911833,0.6565656565656566,0.0
94,0.7302734057927978,4.176142915387312,0.8334271341203597,0.5526293623324078,0.8730650154798761,0.6130434782608696,0.0
95,0.7594256667905522,3.5444890056924034,0.8952969498541348,0.44546983240381505,0.8945868945868946,0.650103519668737,0.0
96,0.770069634565938,3.3571210368483824,0.7318069741881268,0.6815119606651215,0.9355742296918768,0.6958333333333333,0.0
97,0.7575771218596552,3.382460171605898,0.6368714811739222,0.7709699841545937,0.9201183431952663,0.6911111111111111,0.0
98,0.7687165228642926,3.3558927920209074,0.7131896942750869,0.70097108355467,0.9192200557103064,0.6875,0.0
99,0.7251485072236233,3.7906039003718424,0.7376200345018771,0.6752160281727987,0.8763636363636363,0.6694444444444444,0.0
100,0.7518223658713914,3.9841476309013855,0.7067457384159436,0.707467639705805,0.9,0.6593406593406593,0.0
101,0.7672914661744086,3.333898412008035,0.8446814519295517,0.5352693198439308,0.9355932203389831,0.7301587301587301,0.0
102,0.7707451289208288,3.2937726131573726,0.7135511256968887,0.7006031622942497,0.9415204678362573,0.7453703703703703,0.0
103,0.723369214024468,4.5404631313060415,0.6507716685638697,0.7592734918292596,0.8847184986595175,0.6680161943319838,0.0
104,0.7449776515320556,4.023628450436611,0.7739737452620163,0.6332176889862502,0.8837209302325582,0.6717171717171717,0.0
105,0.7495662638054198,3.9848483275482085,0.8123002783412068,0.5832394515178118,0.9025,0.6563636363636364,0.0
106,0.7687633866141899,3.3669625121151094,0.7977956717999156,0.6029279111612941,0.932258064516129,0.6913875598086124,0.0
107,0.7616246610691324,3.3100389375675565,0.7071143899902498,0.70709917230097,0.9274924471299094,0.7415458937198067,0.0
108,0.7496498515669775,3.9699371254554814,0.709660595725131,0.7045437096980232,0.8992443324937027,0.6538461538461539,0.0
109,0.7492497453791265,3.965554466160248,0.7541319064164067,0.6567229763947322,0.8988095238095238,0.6622807017543859,0.0
110,0.7513485621856524,3.9372171516019954,0.7192081315475868,0.6947946916289941,0.9074550128534704,0.6788461538461539,0.0
111,0.7565306700729862,3.379881969344693,0.6557195843499593,0.7550045209797864,0.9260355029585798,0.6955555555555556,0.0
112,0.768196496166,3.3212976105335974,0.7552962507913875,0.6553835316366085,0.936986301369863,0.684,0.0
113,0.7218175077028113,4.344058003349571,0.768542460793826,0.6397987855232068,0.874384236453202,0.6206293706293706,0.0
114,0.7656688971656075,3.374708811444331,0.7218263563378777,0.6920742093850798,0.9210526315789473,0.7,0.0
115,0.7699223408053508,3.391534597657801,0.6798695259080544,0.7333330946722351,0.9276807980049875,0.6888888888888889,0.0
116,0.7203837235195214,3.810616152179531,0.7395196490178338,0.6731349706533897,0.8843283582089553,0.6970588235294117,0.0
117,0.7400995219215301,4.020297547665544,0.7764546538000912,0.6301731274754426,0.9073170731707317,0.6503496503496503,0.0
118,0.7687404341672615,3.3782095670151757,0.7603845867118143,0.6494730789579376,0.9294478527607362,0.6933638443935927,0.0
119,0.7295193029798885,4.133076089334006,0.7860324543967961,0.6181852316538697,0.8711864406779661,0.6798941798941799,0.0
120,0.7675958688371712,3.3983144185642224,0.7277406670287787,0.6858524050788977,0.9264305177111717,0.6538461538461539,0.0
121,0.7723877541146243,3.305764949212332,0.7396219873935843,0.6730225224789765,0.952112676056338,0.7041666666666667,0.0
122,0.7677783576817387,3.365308990108445,0.7451841429431891,0.6668587504907053,0.9257294429708223,0.698,0.0
123,0.7690810247175225,3.3256144101042424,0.8438308233168388,0.5366093007211354,0.9391891891891891,0.7354497354497355,0.0
124,0.7513687089579296,3.9771346268434415,0.695063499972507,0.7189483507220589,0.895,0.6884615384615385,0.0
125,0.7657063873498953,3.3495609594656837,0.7663551652531698,0.6424171235963334,0.9310344827586207,0.7563025210084033,0.0
126,0.750276845057607,3.3527141616483216,0.6415675918137885,0.7670665063306153,0.9289940828402367,0.6977777777777778,0.0
127,0.7269461964969185,4.275172277822264,0.7375175993224052,0.675327913453691,0.8663239074550129,0.6172161172161172,0.0
128,0.7712320692108384,3.3130029044279703,0.6979036694765083,0.7161916420422852,0.9441624365482234,0.7153846153846154,0.0
129,0.767032294889938,3.3256138903664114,0.7885863769261969,0.6149240002849248,0.915057915057915,0.6970588235294117,0.0
130,0.7382872548571242,4.126176970371735,0.7137335206594153,0.7004173480769276,0.8920308483290489,0.6425925925925926,0.0
131,0.7715333622845029,3.393040052776282,0.7157109385828813,0.6983966297118073,0.9315789473684211,0.7375,0.0
132,0.7440335678448821,4.192234123859481,0.8249009722339172,0.5652772647184195,0.8864197530864197,0.6527272727272727,0.0
133,0.7705692403847862,3.354725445780837,0.7423707300227484,0.6699893276802933,0.9347258485639687,0.716,0.0
134,0.7689069985710768,3.3103252058224446,0.8398499164844253,0.5428186785484668,0.9392857142857143,0.7305555555555555,0.0
135,0.7666684498541985,3.4330859438340275,0.7559718127113167,0.6546041692396756,0.9216216216216216,0.682,0.0
136,0.7158508800945406,3.8656159087245663,0.7546682269610434,0.6561065974485206,0.8703703703703703,0.6911764705882353,0.0
137,0.7506308230517769,3.97188376978828,0.7619785302103054,0.6476022849701372,0.912718204488778,0.6703296703296703,0.0
138,0.7217235639806657,4.253039299628066,0.6661170454004898,0.7458472241866438,0.8743169398907104,0.6736842105263158,0.0
139,0.7326694762548623,4.058148425183352,0.6426563866191031,0.7661545331965854,0.889763779527559,0.6277777777777778,0.0
140,0.7398466094964092,4.034446059808535,0.7023867621243906,0.7117955018068144,0.9051282051282051,0.6465201465201466,0.0
141,0.7486273833645342,3.4371158213573727,0.7222098778958557,0.6916739783088947,0.9136904761904762,0.6732456140350878,0.0
142,0.7703489726350251,3.3387884983173186,0.7391654329267682,0.6735239140269508,0.9464788732394366,0.7073684210526315,0.0
143,0.7714787947119849,3.3919344966673917,0.7997281757113422,0.6003622614500419,0.9365079365079365,0.7375,0.0
144,0.7379043998233973,3.9020533769163,0.7197385756290141,0.6942451892174103,0.918848167539267,0.702,0.0
145,0.7714064178041895,3.338287805631513,0.7176102115040501,0.6964449614615015,0.9331476323119777,0.6979166666666666,0.0
146,0.7468835591307822,4.031655493590107,0.7410324850861558,0.6714691772874136,0.8888888888888888,0.6490299823633157,0.0
147,0.7509260407884459,4.014034630451021,0.734544982714325,0.6785599961456702,0.9019607843137255,0.6490299823633157,0.0
148,0.7702535464519736,3.371364519291959,0.7419481479595409,0.6704572661545307,0.9302325581395349,0.72,0.0
149,0.7658469292319822,3.351022333136133,0.7428052734065902,0.6695075248265405,0.9344262295081968,0.6576923076923077,0.0
150,0.7593638241768994,3.989611474739947,0.7116223157182219,0.7025622248397898,0.9080779944289693,0.659919028340081,0.0
151,0.7625796147763862,3.4851178013827586,0.7238732738372821,0.6899329557457705,0.9134078212290503,0.654,0.0
152,0.7537714698218329,3.9809925585804837,0.6903233020563722,0.7235010287746567,0.8977556109725686,0.6666666666666666,0.0
153,0.7538724020957163,3.8981864819645846,0.7669549890631735,0.6417008997586863,0.9195402298850575,0.6993006993006993,0.0
154,0.7643679401624855,3.39654428717058,0.6867146627898282,0.7269270746845605,0.9240837696335078,0.7145748987854251,0.0
155,0.7615835827522607,3.9723359803004743,0.6953585259444772,0.7186630089244358,0.9147727272727273,0.688034188034188,0.0
156,0.7508026823786373,3.993647210911051,0.7280065584606504,0.685570164781315,0.9038961038961039,0.6692307692307692,0.0
157,0.758061887052936,4.079422425522128,0.7285525365034077,0.6849899280678884,0.8907563025210085,0.6694736842105263,0.0
158,0.7512459345367087,3.944831387581809,0.7544320728400947,0.6563781284215662,0.9037037037037037,0.6703296703296703,0.0
159,0.7696690027007511,3.312095319022065,0.7166497768994244,0.6974332206527053,0.9340974212034384,0.7149122807017544,0.0
160,0.7621888552035189,3.361091662838468,0.8474254400332927,0.5309144220911506,0.9212121212121213,0.6608695652173913,0.0
161,0.74944562452963,3.544617110628737,0.7620167882222029,0.6475572673266191,0.9029850746268657,0.6722222222222223,0.0
162,0.7706817719784665,3.2911949834748078,0.7073254873028245,0.7068880074041587,0.9498525073746312,0.7453703703703703,0.0
163,0.7577237195140443,3.967977688401717,0.7176412768408853,0.6964129506077439,0.9134860050890585,0.6903846153846154,0.0
164,0.7541717030624782,3.952039750570538,0.6944210524854829,0.7195689000123298,0.9168765743073047,0.7095516569200779,0.0
165,0.7508564102041929,3.3780912937859697,0.7205712629823139,0.6933808873657199,0.9216867469879518,0.700228832951945,0.0
166,0.7299697742358214,4.2251354450685445,0.8039217532203441,0.5947350794253928,0.8793969849246231,0.6363636363636364,0.0
167,0.7748844492082776,3.301738306776015,0.7961203377534599,0.6051383377503998,0.9464285714285714,0.7361111111111112,0.0
168,0.7501952913771393,3.9747772053915096,0.7881496231833565,0.615483689041337,0.90625,0.6904761904761905,0.0
169,0.7385337344271767,4.097677039450905,0.8691860707291171,0.4944851610012967,0.8780487804878049,0.6687306501547987,0.0
170,0.7672287150729172,3.367865838425034,0.7419768438939521,0.670425509005415,0.925531914893617,0.696,0.0
171,0.7535810878560925,3.9440195871559602,0.7135905675166535,0.7005629892816636,0.9084158415841584,0.7057692307692308,0.0
172,0.7486349714988677,3.919295118803029,0.7929543223474839,0.6092810867493283,0.9129353233830846,0.6672727272727272,0.0
173,0.7503284874599911,4.003737355520331,0.8381086269548125,0.5455033725137901,0.9047619047619048,0.6563636363636364,0.0
174,0.737545989262019,3.9143235412930752,0.694617480219191,0.7193792853383684,0.9132653061224489,0.6884615384615385,0.0
175,0.7712543029746513,3.3170837246672713,0.7277930201684168,0.6857968502363759,0.9366391184573003,0.7157894736842105,0.0
176,0.7742463450950903,3.297650652432029,0.7755591301984976,0.6312749286687613,0.9512820512820512,0.7134615384615385,0.0
177,0.7420391468808692,4.044987024209272,0.7777037176847408,0.6286309947014489,0.885286783042394,0.6206293706293706,0.0
178,0.773780952243851,3.314855979008086,0.7473205385453873,0.6644637030479786,0.948849104859335,0.7134615384615385,0.0
179,0.7339939890544491,4.110537927030467,0.7217451649572192,0.6921588812266127,0.8900255754475703,0.6692307692307692,0.0
180,0.7519908735100463,3.3739412851858703,0.7174672834948457,0.6965922028809445,0.9219219219219219,0.7025171624713958,0.0
181,0.7663240883586071,3.3979168287272583,0.7679997354719298,0.6404501591186045,0.9261213720316622,0.6685714285714286,0.0
182,0.7701965011604399,3.331591248439481,0.7539244897664613,0.6569610823560107,0.9345238095238095,0.6885964912280702,0.0
183,0.7501796522205343,4.086318504762551,0.7006143001603906,0.7135401897656264,0.905852417302799,0.6939571150097466,0.0
184,0.7586737126257971,3.922728334668846,0.7049903424091087,0.7092169041343329,0.9086294416243654,0.6978557504873294,0.0
185,0.7706781385778121,3.3817692019404975,0.7050172580819196,0.7091901478493987,0.9285714285714286,0.6981481481481482,0.0
186,0.7527072988406498,3.958814754644171,0.7163849317346436,0.6977052598221903,0.8987951807228916,0.6578483245149912,0.0
187,0.730582322320297,4.190064045719512,0.7363914206606378,0.6765557446193237,0.8743589743589744,0.6245421245421245,0.0
188,0.7113765517712152,3.9226829736049598,0.7643171071000828,0.6448405692837265,0.8608058608058609,0.6527777777777778,0.0
189,0.7715176656948914,3.3525410022507263,0.7149295152239091,0.699196530498905,0.9325842696629213,0.6989473684210527,0.0
190,0.7708299826896303,3.400752930647457,0.892980660822519,0.45009503373951715,0.9103641456582633,0.6728778467908902,0.0
191,0.7448181876631107,4.164719023461829,0.8993476826314247,0.43723420010960523,0.8757575757575757,0.598343685300207,0.0
192,0.7466604174793948,3.590999878212267,0.7059242184448287,0.7082873695139973,0.9025069637883009,0.675,0.0
193,0.7369664351492026,4.148767236854263,0.7503624108905426,0.661026665364214,0.8883374689826302,0.6556776556776557,0.0
194,0.7669486721772395,3.3512374645185683,0.7372804979976589,0.675586757768626,0.9261213720316622,0.702,0.0
195,0.7524620649158573,3.9899733863528106,0.7040185653248171,0.7101815681063444,0.8947368421052632,0.6865384615384615,0.0
196,0.7712912581372203,3.3748618012739757,0.7150565812161455,0.6990665817069772,0.9301675977653632,0.7010526315789474,0.0
197,0.7736639858837099,3.367427479874175,0.8564829437457347,0.516175325904523,0.9285714285714286,0.7267080745341615,0.0
198,0.7643144205164304,3.4775852815222903,0.7734792053181362,0.6338216775564123,0.906896551724138,0.7366946778711485,0.0
199,0.7685179578369449,3.4045513715921643,0.7072488201183988,0.7069647137171223,0.9272237196765498,0.7166666666666667,0.0
200,0.7425181293705064,4.11455035874621,0.705317265191868,0.708891779767733,0.9015544041450777,0.6692307692307692,0.0
201,0.7663464338309302,3.3772562716318824,0.7689847028878255,0.6392671794520054,0.9090909090909091,0.6698564593301436,0.0
202,0.754056045543026,3.9501047986391553,0.7638567258290709,0.645385855442844,0.9175824175824175,0.668,0.0
203,0.7656688971656072,3.3747088114443304,0.7218263563378777,0.6920742093850798,0.9210526315789473,0.7,0.0
204,0.7673680385201028,3.4160983414192203,0.8707805156671584,0.49167193689943045,0.9083094555873925,0.6563146997929606,0.0
205,0.7664469989383569,3.481847412589531,0.7117386874018177,0.7024443329229283,0.9095607235142119,0.676923076923077,0.0
206,0.7315632217951623,4.229301371827729,0.7032203067793693,0.7109720107944684,0.8673469387755102,0.6538461538461539,0.0
207,0.7730492540836035,3.3124754474064626,0.7150950898700031,0.6990271900604527,0.9527363184079602,0.7092592592592593,0.0
208,0.7686554938215852,3.2837162923644403,0.8242510163906579,0.5662245685052596,0.9486301369863014,0.7694444444444445,0.0
209,0.7382110937047608,4.122373006546252,0.7273324824861739,0.6862852613312481,0.8864197530864197,0.6575091575091575,0.0
210,0.7561891295987719,4.147862924318928,0.7182377526276239,0.6957977656621355,0.8975069252077562,0.6230769230769231,0.0
211,0.7460665395729754,4.182205228269477,0.8897448818705006,0.4564581527207605,0.879154078549849,0.6024844720496895,0.0
212,0.7467601305876661,4.048847354432876,0.7240948186848264,0.6897004375479172,0.8963855421686747,0.656084656084656,0.0
213,0.7461691172528275,4.0571101864317445,0.721815702215581,0.6920853213549814,0.8911392405063291,0.6446886446886447,0.0
214,0.7699613730279534,3.3125570770548323,0.7299914966513389,0.6834562274328461,0.9396551724137931,0.7171052631578947,0.0
215,0.7689606334051725,3.3858560881093984,0.7118318359687764,0.7023499393474174,0.9282051282051282,0.6961538461538461,0.0
216,0.7539853899051632,3.930771389398941,0.6941315911362471,0.7198481327243004,0.9097744360902256,0.698076923076923,0.0
217,0.7531165658364194,3.939736024633775,0.7560778310408383,0.654481713578448,0.9164619164619164,0.6831501831501832,0.0
218,0.7745649290292932,3.2915524113976935,0.756499895572633,0.6539938134253223,0.9527777777777777,0.7145833333333333,0.0
219,0.7427497757720068,4.163815515428372,0.7226718509165493,0.6911912874833195,0.8910891089108911,0.6349206349206349,0.0
220,0.7725697455284635,3.335026534200944,0.6778142450172001,0.7352331937907612,0.9303482587064676,0.6925925925925925,0.0
221,0.767464916205856,3.4112237960642324,0.7899725627957809,0.6131421939728712,0.9265822784810127,0.6703296703296703,0.0
222,0.7565744710774919,3.3868570070775115,0.6388964741588246,0.7692927240702477,0.9171597633136095,0.6888888888888889,0.0
223,0.7534071978243505,3.3677104539461293,0.6368410627083034,0.7709951107812284,0.9313432835820895,0.6933333333333334,0.0
224,0.7695129152581387,3.3624384730243375,0.7373069728215522,0.6755578641602206,0.9323671497584541,0.6807760141093474,0.0
225,0.7618334145746062,3.32249896517358,0.7657569136298681,0.6431301184271024,0.9381443298969072,0.7647058823529411,0.0
226,0.7499767188840445,4.02146514641929,0.7476569844643386,0.664085110194237,0.9070904645476773,0.654320987654321,0.0
227,0.769719275991433,3.3352503148412254,0.6997234394782021,0.7144138214262059,0.93646408839779,0.7136842105263158,0.0
228,0.7652705990033905,3.432592022430276,0.7398202519978133,0.6728045739543483,0.9175824175824175,0.668,0.0
229,0.7718118323728739,3.3181070521440805,0.719458191104491,0.6945357523214004,0.9404466501240695,0.7288461538461538,0.0
230,0.7697824115844095,3.463255877263655,0.8881979367059324,0.4594610160082402,0.9118457300275482,0.6853002070393375,0.0
231,0.7736433678051206,3.2991803959674066,0.7410498487146281,0.6714500143123291,0.9550561797752809,0.7083333333333334,0.0
232,0.7514420625333749,4.0418043860709085,0.8365789426802762,0.5478463951364024,0.9044117647058824,0.6709090909090909,0.0
233,0.7682255417285195,3.3093882628480675,0.8012874682195056,0.598279527707889,0.9355932203389831,0.7301587301587301,0.0
234,0.7306246305064152,3.7618970448426063,0.7542228268188228,0.6566185555597893,0.8872180451127819,0.6941176470588235,0.0
235,0.771796389142716,3.3282575975512274,0.7497830308078545,0.6616837663964471,0.9397905759162304,0.718,0.0
236,0.770381906279044,3.3931413615853905,0.7080201433772696,0.7061922376888821,0.9264705882352942,0.7269230769230769,0.0
237,0.751978918459704,3.978076076245539,0.7861579210848824,0.6180256654181087,0.9011976047904192,0.6887871853546911,0.0
238,0.7690324723990688,3.411210896165726,0.8838095421269345,0.46784686944060905,0.9171270718232044,0.6561264822134387,0.0
